,solidity8,wl_ratio,group,sample_number
974,0.3407126240591039,0.8237218521832053,eudicots,4.09.1.22
975,0.4626578553442044,0.7052537495050833,eudicots,4.09.1.23
976,0.48170385546058264,0.41867291287244585,eudicots,4.09.1.24
977,0.320225616422206,0.9279878521159517,eudicots,4.09.1.25
978,0.28384649355972363,0.9343679068763807,eudicots,4.09.1.26
979,0.2842996484657553,0.4100152388781407,eudicots,4.09.1.27
980,0.32160486222142903,0.745785648803426,eudicots,4.09.1.28
981,0.4694138269618852,0.8085410552806785,eudicots,4.09.1.29
982,0.4133116844621717,0.8735110543700122,eudicots,4.09.1.3
983,0.39484380889889154,0.8166231021470153,eudicots,4.09.1.30
984,0.4152944402916433,0.6912332711662849,eudicots,4.09.1.4
985,0.3285903270162534,0.6960917274516697,eudicots,4.09.1.5
986,0.3799222743723012,0.7056273650244708,eudicots,4.09.1.6
987,0.26164555771671094,0.3265575815168941,eudicots,4.09.1.7
988,0.40967855470564746,0.7468432008917716,eudicots,4.09.1.8
989,0.439884131588578,0.6070199883825904,eudicots,4.09.1.9
990,0.5446920019487146,0.7070992781192156,eudicots,4.09.2.1
991,0.5805477875591364,0.6633231161064245,eudicots,4.09.2.10
992,0.4357379639716539,0.9662733818073715,eudicots,4.09.2.11
993,0.5876393511028646,0.747364709303523,eudicots,4.09.2.12
994,0.27116585484694883,0.5706605330128381,eudicots,4.09.2.13
995,0.41164613196972655,0.7423853868453703,eudicots,4.09.2.14
996,0.4959175734825525,0.6878572988280449,eudicots,4.09.2.15
997,0.5475565570717713,0.7893696367875744,eudicots,4.09.2.16
998,0.5009851704825519,0.7031112001175532,eudicots,4.09.2.17
999,0.5184087127358312,0.7140654750118156,eudicots,4.09.2.18
1000,0.535534380815794,0.7276818899915117,eudicots,4.09.2.19
1001,0.3803581504846114,0.8463486558166657,eudicots,4.09.2.2
1002,0.210253406942757,0.543292089127734,eudicots,4.09.2.20
1003,0.685052724389223,0.8398773591470413,eudicots,4.09.2.21
1004,0.6387414208021899,0.9086362803987237,eudicots,4.09.2.22
1005,0.47408821690672,0.6437982645867768,eudicots,4.09.2.23
1006,0.5751562380594523,0.7168060580800215,eudicots,4.09.2.24
1007,0.46814030561919034,0.6900775053388001,eudicots,4.09.2.25
1008,0.5661070354997544,0.5587730309268065,eudicots,4.09.2.26
1009,0.2011386903759731,0.6464306589899267,eudicots,4.09.2.27
1010,0.5093629937788029,0.8645414506056069,eudicots,4.09.2.28
1011,0.5879440951477136,0.6498720700866297,eudicots,4.09.2.29
1012,0.4007246369651711,0.876901699871239,eudicots,4.09.2.3
1013,0.4969239499579749,0.8010773487824971,eudicots,4.09.2.30
1014,0.5408317785148705,0.6375404662411165,eudicots,4.09.2.4
1015,0.4284872723170491,0.7743831269320145,eudicots,4.09.2.5
1016,0.713183129178223,0.7098338469349864,eudicots,4.09.2.6
1017,0.39437235222736516,0.8759833252860996,eudicots,4.09.2.7
1018,0.5343103435251768,0.8862994273200959,eudicots,4.09.2.8
1019,0.4384888993690119,0.9284741273794521,eudicots,4.09.2.9
1020,0.1466887353175996,0.8083841038714975,eudicots,4.10.1.1
1021,0.12510097113802437,0.5100897720263226,eudicots,4.10.1.10
1022,0.03546850768570949,0.4909639385883778,eudicots,4.10.1.11
1023,0.01966032556022195,0.7464153715165626,eudicots,4.10.1.12
1024,0.06170943562452648,0.5786835772792938,eudicots,4.10.1.13
1025,0.050276551648556926,0.7478070139171201,eudicots,4.10.1.14
1026,0.22859924101014065,0.5266718745356552,eudicots,4.10.1.15
1027,0.1016163011612806,0.533696632532462,eudicots,4.10.1.16
1028,0.07489475522936706,0.47499859224089014,eudicots,4.10.1.17
1029,0.03299624540550807,0.6788959492127323,eudicots,4.10.1.18
1030,0.09170584166028929,0.7062497369249922,eudicots,4.10.1.19
1031,0.010239997517966394,0.6780371035738165,eudicots,4.10.1.2
1032,0.05962777860927577,0.6552106029053761,eudicots,4.10.1.20
1033,0.07610280016203558,0.4184612295265134,eudicots,4.10.1.21
1034,0.03437569691432379,0.5420764128541351,eudicots,4.10.1.22
1035,0.09900256713920431,0.40001611261678505,eudicots,4.10.1.23
1036,0.4389359520133707,0.6738615502472267,eudicots,4.10.1.24
1037,0.13633202913938347,0.8847259569499532,eudicots,4.10.1.25
1038,0.029158243094940133,0.442806484927366,eudicots,4.10.1.26
1039,0.3434052191220756,0.34345377700897517,eudicots,4.10.1.27
1040,0.013355428414098291,0.6863598470844887,eudicots,4.10.1.28
1041,0.05241120310854398,0.783935050386272,eudicots,4.10.1.29
1042,0.007754946973876146,0.6045444894975243,eudicots,4.10.1.3
1043,0.02043783361103367,0.4713326590778307,eudicots,4.10.1.30
1044,0.06417624972280517,0.28002230119005733,eudicots,4.10.1.4
1045,0.09833561328245072,0.37176910901009763,eudicots,4.10.1.5
1046,0.15551789048417616,0.8958748733707083,eudicots,4.10.1.6
1047,0.040925066381566066,0.36567940200847526,eudicots,4.10.1.7
1048,0.030327289711329673,0.6699268420729577,eudicots,4.10.1.8
1049,0.01482891972163243,0.6542560691077601,eudicots,4.10.1.9
1050,0.05770317108882831,0.3848929102189082,eudicots,4.10.2.1
1051,0.45635849693221014,0.33933045986626587,eudicots,4.10.2.10
1052,0.34876908077539814,0.4685777867735985,eudicots,4.10.2.11
1053,0.5888077877009734,0.41981473158280647,eudicots,4.10.2.12
1054,0.32842323193323053,0.36616010108258107,eudicots,4.10.2.13
1055,0.4760167949834104,0.3900557125950533,eudicots,4.10.2.14
1056,0.07287859886818113,0.6925101595152294,eudicots,4.10.2.15
1057,0.18989122351285811,0.5810688824637472,eudicots,4.10.2.16
1058,0.3514566659446719,0.7087112646514023,eudicots,4.10.2.17
1059,0.18036255739555396,0.787961080189408,eudicots,4.10.2.18
1060,0.49842189942648873,0.7282490999559165,eudicots,4.10.2.19
1061,0.5971573813029311,0.5519214996630876,eudicots,4.10.2.2
1062,0.4541153619451285,0.6119681658799834,eudicots,4.10.2.20
1063,0.123755487008329,0.5638021667610748,eudicots,4.10.2.21
1064,0.032348197602057496,0.7031378993739603,eudicots,4.10.2.22
1065,0.11108398548999984,0.5136038411430905,eudicots,4.10.2.23
1066,0.12219786577760144,0.4938611222581363,eudicots,4.10.2.24
1067,0.46083436640934844,0.596122069135568,eudicots,4.10.2.25
1068,0.19854195258818375,0.6219418223295213,eudicots,4.10.2.26
1069,0.06811459441605593,0.7984320629147261,eudicots,4.10.2.27
1070,0.5248253896714008,0.7815506768211152,eudicots,4.10.2.28
1071,0.2554831769787985,0.4012478929197684,eudicots,4.10.2.29
1072,0.03875040752529389,0.8402178179469483,eudicots,4.10.2.3
1073,0.2856742944638868,0.7228766705585451,eudicots,4.10.2.30
1074,0.33685601428208883,0.5108391056832176,eudicots,4.10.2.4
1075,0.09939325725805717,0.7667029423492491,eudicots,4.10.2.5
1076,0.11431315548823226,0.7673106594684499,eudicots,4.10.2.6
1077,0.30214958409364456,0.5111422508280048,eudicots,4.10.2.7
1078,0.6207723823366978,0.6713729141312975,eudicots,4.10.2.8
1079,0.3907863999399658,0.502071652839978,eudicots,4.10.2.9
1080,0.5324268448353995,0.43023593936868854,eudicots,4.11.1.1
1081,0.5203409459913918,0.7985707580251593,eudicots,4.11.1.10
1082,0.13074153197572702,0.6834026924580549,eudicots,4.11.1.11
1083,0.29382087311959937,0.5385380963364759,eudicots,4.11.1.12
1084,0.1119314131734663,0.8574443306732011,eudicots,4.11.1.13
1085,0.24166129545409895,0.8405005454009267,eudicots,4.11.1.14
1086,0.05645615865882604,0.6948686789979065,eudicots,4.11.1.15
1087,0.3253846424532184,0.7109947505473718,eudicots,4.11.1.16
1088,0.1860840931449738,0.4162378947773258,eudicots,4.11.1.17
1089,0.02823548992343677,0.8512818399479278,eudicots,4.11.1.18
1090,0.12111404080730756,0.8533149172087614,eudicots,4.11.1.19
1091,0.15280144816235944,0.9630893087776237,eudicots,4.11.1.2
1092,0.6572642312993767,0.5454416185920169,eudicots,4.11.1.20
1093,0.07701017497994747,0.6434510332320359,eudicots,4.11.1.21
1094,0.3873995984795895,0.7233324174008431,eudicots,4.11.1.22
1095,0.16976919031008755,0.6522178489174486,eudicots,4.11.1.23
1096,0.08302525135653564,0.503132450040179,eudicots,4.11.1.24
1097,0.34413807226533993,0.7472823835068712,eudicots,4.11.1.25
1098,0.28369990323291855,0.8720720687943168,eudicots,4.11.1.26
1099,0.05468721234655462,1.026205841451204,eudicots,4.11.1.27
1100,0.1681617869380633,0.425529899074523,eudicots,4.11.1.28
1101,0.1795620369508268,0.43787492533534916,eudicots,4.11.1.29
1102,0.19370261623697166,0.6321158834421315,eudicots,4.11.1.3
1103,0.01816011751422447,0.45381881294990645,eudicots,4.11.1.30
1104,0.014656914324064506,0.8006500461258463,eudicots,4.11.1.4
1105,0.16443644591758289,0.7950321182730665,eudicots,4.11.1.5
1106,0.30380021825096276,0.5027628424772047,eudicots,4.11.1.6
1107,0.4048631463177533,0.6171654367973382,eudicots,4.11.1.7
1108,0.10233749922419964,0.5458169675739388,eudicots,4.11.1.8
1109,0.14748424055616363,0.440520906609436,eudicots,4.11.1.9
1110,0.5380461319813252,0.623329949305684,eudicots,4.11.2.1
1111,0.6226505914785063,0.5436826796362337,eudicots,4.11.2.10
1112,0.5868719035448451,0.815125037481596,eudicots,4.11.2.11
1113,0.09289220397107754,0.6979914992211329,eudicots,4.11.2.12
1114,0.431584776965633,0.35290713889043046,eudicots,4.11.2.13
1115,0.36189718881313077,0.7641540118662622,eudicots,4.11.2.14
1116,0.49617867738787064,0.7339780467206081,eudicots,4.11.2.15
1117,0.397120424304782,0.6812042892215138,eudicots,4.11.2.16
1118,0.5368244599681302,0.6885166034414795,eudicots,4.11.2.17
1119,0.23670050662356462,0.3885215122128292,eudicots,4.11.2.18
1120,0.2209873624908218,0.5669304808979458,eudicots,4.11.2.19
1121,0.4361660173977036,0.4225584383860533,eudicots,4.11.2.2
1122,0.4270763657784353,0.9460567152678717,eudicots,4.11.2.20
1123,0.6170879673801927,0.7233816408423838,eudicots,4.11.2.21
1124,0.4618715609865821,0.8823055477327365,eudicots,4.11.2.22
1125,0.3912772140321468,0.580296023799835,eudicots,4.11.2.23
1126,0.5397523980880484,0.3953971729533522,eudicots,4.11.2.24
1127,0.353051940286831,0.5108153804738979,eudicots,4.11.2.25
1128,0.8143322564688318,0.8593319437896672,eudicots,4.11.2.26
1129,0.37371720505459777,0.46507493638414227,eudicots,4.11.2.27
1130,0.7082005459057504,0.866739592476017,eudicots,4.11.2.28
1131,0.1942919099399404,0.339529690580416,eudicots,4.11.2.29
1132,0.33160126237120235,0.5974484380878265,eudicots,4.11.2.3
1133,0.45541417093546654,0.7338910361908741,eudicots,4.11.2.30
1134,0.5165467109657742,0.6121103889596069,eudicots,4.11.2.4
1135,0.12032122985095371,0.7841569751866518,eudicots,4.11.2.5
1136,0.15263403795449107,0.4632592975551185,eudicots,4.11.2.6
1137,0.15250171591817274,0.42358618914428364,eudicots,4.11.2.7
1138,0.48590401003448397,0.5606120547381578,eudicots,4.11.2.8
1139,0.44345419172440875,0.4765004093320027,eudicots,4.11.2.9
1140,0.059778054806479936,0.5700317949041596,eudicots,4.14.1.1
1141,0.05091759862671452,0.6891222728212584,eudicots,4.14.1.10
1142,0.09502024639688357,0.6969648659349933,eudicots,4.14.1.11
1143,0.10989406381120179,0.48482478180164357,eudicots,4.14.1.12
1144,0.04108804671363448,0.5256120300274425,eudicots,4.14.1.13
1145,0.5411981558486071,0.7370260081214418,eudicots,4.14.1.14
1146,0.35860376633883917,0.6835929250145175,eudicots,4.14.1.15
1147,0.39057132453903515,0.8855921516022068,eudicots,4.14.1.16
1148,0.08257691254719426,0.4608438673398563,eudicots,4.14.1.17
1149,0.410735370376708,0.9297846469241073,eudicots,4.14.1.18
1150,0.2759781987379861,0.5659226949378092,eudicots,4.14.1.19
1151,0.025957140324240822,0.4356296440633538,eudicots,4.14.1.2
1152,0.01019747390742938,0.4734734608352969,eudicots,4.14.1.20
1153,0.1712060464140659,0.8530327876180853,eudicots,4.14.1.21
1154,0.004394141422821396,0.5846869680505069,eudicots,4.14.1.22
1155,0.1945346664394054,0.7415362734593851,eudicots,4.14.1.23
1156,0.0404063203306089,0.7434434995992031,eudicots,4.14.1.24
1157,0.1454018004321819,0.7039757022937461,eudicots,4.14.1.25
1158,0.01734400438061114,0.630887476329022,eudicots,4.14.1.26
1159,0.07962463568618126,0.565554637970851,eudicots,4.14.1.27
1160,0.09136268614280862,0.7616204181566208,eudicots,4.14.1.28
1161,0.05349464018854422,0.9675844003233557,eudicots,4.14.1.29
1162,0.1347335475171028,0.2235084077314713,eudicots,4.14.1.3
1163,0.03773001746682524,0.5780378371572592,eudicots,4.14.1.30
1164,0.08268004204815875,0.8045614951009802,eudicots,4.14.1.4
1165,0.03961212642375455,0.3523829393843578,eudicots,4.14.1.5
1166,0.42969531570173075,0.6659939785950348,eudicots,4.14.1.6
1167,0.06507817722566815,0.2421002390578207,eudicots,4.14.1.7
1168,0.6009026732803999,0.7341028273205877,eudicots,4.14.1.8
1169,0.4292494330819473,0.6691133794338698,eudicots,4.14.1.9
1170,0.33966437357691426,0.7035958881044061,eudicots,4.14.2.1
1171,0.16739802635950357,0.720764813755421,eudicots,4.14.2.10
1172,0.09941996945816006,0.5799456407983758,eudicots,4.14.2.11
1173,0.21225715115446653,0.9456548886953599,eudicots,4.14.2.12
1174,0.07711928350488423,0.46983747198987025,eudicots,4.14.2.13
1175,0.5458612984356545,0.5591443182255526,eudicots,4.14.2.14
1176,0.328918190616596,0.5211602265796599,eudicots,4.14.2.15
1177,0.2606312471779807,0.7889992241364423,eudicots,4.14.2.16
1178,0.20417938971819136,0.6181625398939623,eudicots,4.14.2.17
1179,0.28900678496393795,0.7769876244627634,eudicots,4.14.2.18
1180,0.18244176069492815,0.6113928084767294,eudicots,4.14.2.19
1181,0.32404361007971566,0.784103857751969,eudicots,4.14.2.2
1182,0.3005868325596242,0.7311512928902096,eudicots,4.14.2.20
1183,0.23610805801796828,0.69914678431112,eudicots,4.14.2.21
1184,0.3385970545203619,0.768530690936205,eudicots,4.14.2.22
1185,0.07674163773363489,0.4744165741424706,eudicots,4.14.2.23
1186,0.21602963585434562,0.9494026952320553,eudicots,4.14.2.24
1187,0.26360304110876975,0.6768204161052558,eudicots,4.14.2.25
1188,0.7294808849037661,0.7778754043126606,eudicots,4.14.2.26
1189,0.07451368637046267,0.5914340251462378,eudicots,4.14.2.27
1190,0.0864019967697639,0.5809380416249257,eudicots,4.14.2.28
1191,0.04367118282955599,0.8800722224019881,eudicots,4.14.2.29
1192,0.0433668977691639,0.47523244891819183,eudicots,4.14.2.3
1193,0.10555843894098234,0.5866057639844512,eudicots,4.14.2.30
1194,0.18494072501649195,0.37708928761503585,eudicots,4.14.2.4
1195,0.10489090403541945,0.6003162567170779,eudicots,4.14.2.5
1196,0.06744440352752344,0.994645963583757,eudicots,4.14.2.6
1197,0.2985652170560109,0.7819365189010444,eudicots,4.14.2.7
1198,0.07207829414273945,0.8089417269815122,eudicots,4.14.2.8
1199,0.11865413942545405,0.740718018943894,eudicots,4.14.2.9
1200,0.12032005573272844,0.5644878626151829,eudicots,4.15.1.1
1201,0.06938163372030942,0.5524138073859418,eudicots,4.15.1.10
1202,0.07072074507863553,0.7011007542510104,eudicots,4.15.1.11
1203,0.0377212205555707,0.298812409656122,eudicots,4.15.1.12
1204,0.1071622520659888,0.6148645095973767,eudicots,4.15.1.13
1205,0.06021972609598416,0.5632629778550888,eudicots,4.15.1.14
1206,0.07219839167029196,0.5472089491869092,eudicots,4.15.1.15
1207,0.06356528453750662,0.6601796666254041,eudicots,4.15.1.16
1208,0.22401619074985024,0.6982908786913736,eudicots,4.15.1.17
1209,0.020973880185735615,0.6327705883958274,eudicots,4.15.1.18
1210,0.17164806661783066,0.553768500064709,eudicots,4.15.1.19
1211,0.06930656124068879,0.6337992508033227,eudicots,4.15.1.2
1212,0.07940358717216132,0.6654765777770413,eudicots,4.15.1.20
1213,0.16339085722701438,0.6244852946008125,eudicots,4.15.1.21
1214,0.09848659247216165,0.614204707694522,eudicots,4.15.1.22
1215,0.054656815733726716,0.7373793366674641,eudicots,4.15.1.23
1216,0.07725952221330405,0.6385714986845739,eudicots,4.15.1.24
1217,0.09681580975746912,0.6056906660394212,eudicots,4.15.1.25
1218,0.09125884697236189,0.5496104425757988,eudicots,4.15.1.26
1219,0.020495784387900833,0.5599069429254202,eudicots,4.15.1.27
1220,0.1517627710372881,0.7011900709123748,eudicots,4.15.1.28
1221,0.056021401736660405,0.831314832675688,eudicots,4.15.1.29
1222,0.09069723678727529,0.6294329591613766,eudicots,4.15.1.3
1223,0.039822221996429284,0.6017326896141187,eudicots,4.15.1.30
1224,0.09787987821658316,0.7815886979723113,eudicots,4.15.1.4
1225,0.0725527774705894,0.7059338412989927,eudicots,4.15.1.5
1226,0.04049141947946519,0.6796295929041833,eudicots,4.15.1.6
1227,0.15391020228530558,0.7200350532192646,eudicots,4.15.1.7
1228,0.03478931795076333,0.7193555123443033,eudicots,4.15.1.8
1229,0.10450331500751309,0.7556580620157494,eudicots,4.15.1.9
1230,0.07043151507315734,0.6931008520190554,eudicots,4.15.2.1
1231,0.07730876929074358,0.8928734598917655,eudicots,4.15.2.10
1232,0.09365872275027465,0.711959393967431,eudicots,4.15.2.11
1233,0.08468450085303551,0.6950727854242608,eudicots,4.15.2.12
1234,0.06762182733817991,0.6671114029363358,eudicots,4.15.2.13
1235,0.07933157429211017,0.8324848333100195,eudicots,4.15.2.14
1236,0.11098689981049767,0.6514222326621114,eudicots,4.15.2.15
1237,0.08263108469119607,0.8494900094509351,eudicots,4.15.2.16
1238,0.12475509966077744,0.46165147962191955,eudicots,4.15.2.17
1239,0.07804215356396708,0.5154609297669475,eudicots,4.15.2.18
1240,0.11053081337343552,0.8403842298726293,eudicots,4.15.2.19
1241,0.09655593058457265,0.8510942505961689,eudicots,4.15.2.2
1242,0.09459501175680189,0.7491497862398064,eudicots,4.15.2.20
1243,0.09242348221950865,0.6253782989019073,eudicots,4.15.2.21
1244,0.04942829638427878,0.8160076137120643,eudicots,4.15.2.22
1245,0.09850360798926339,0.8440727674799854,eudicots,4.15.2.23
1246,0.09609337631675861,0.6700517626608988,eudicots,4.15.2.24
1247,0.07883871725773013,0.6529168176976105,eudicots,4.15.2.25
1248,0.09090954978195678,0.7754944316528809,eudicots,4.15.2.26
1249,0.07737373707890448,0.7774199603949238,eudicots,4.15.2.27
1250,0.11981123131075298,0.7256055766342226,eudicots,4.15.2.28
1251,0.12296309007344401,0.9800748730246475,eudicots,4.15.2.29
1252,0.08376042767971925,0.6095704543534481,eudicots,4.15.2.3
1253,0.06950759455597444,0.9302852339182842,eudicots,4.15.2.30
1254,0.08606135694816343,0.6684974322177082,eudicots,4.15.2.4
1255,0.09851775350888532,0.7614949387674221,eudicots,4.15.2.5
1256,0.12122671018548316,0.8039133617178411,eudicots,4.15.2.6
1257,0.0635376996785416,0.4822815026156626,eudicots,4.15.2.7
1258,0.1397273699469668,0.5727314330041994,eudicots,4.15.2.8
1259,0.08924238783223694,0.8022385440239015,eudicots,4.15.2.9
1260,0.37360228509224513,0.42259284727882773,eudicots,4.16.1.1
1261,0.42604919357535387,0.7099422101048819,eudicots,4.16.1.10
1262,0.46532153112092917,0.4878966256195833,eudicots,4.16.1.11
1263,0.38476487726813724,0.6081184778874132,eudicots,4.16.1.12
1264,0.31224224018770247,0.9314706240592218,eudicots,4.16.1.13
1265,0.3191993155470916,0.6041084901023313,eudicots,4.16.1.14
1266,0.47339075378271345,0.528347079429122,eudicots,4.16.1.15
1267,0.5288324869781816,0.6004099597484654,eudicots,4.16.1.16
1268,0.8035950107244858,0.5088143944547389,eudicots,4.16.1.17
1269,0.27627282690344857,0.587334194489099,eudicots,4.16.1.18
1270,0.4901258088965461,0.6032803478995634,eudicots,4.16.1.19
1271,0.4114399768491907,0.644498713240813,eudicots,4.16.1.2
1272,0.760694041617287,0.5975503473546167,eudicots,4.16.1.20
1273,0.6275812923353227,0.6290294084031814,eudicots,4.16.1.21
1274,0.4916869595064488,0.5075387512549229,eudicots,4.16.1.22
1275,0.2928896035267714,0.6399013136460131,eudicots,4.16.1.23
1276,0.11008783862232428,0.5099727998593676,eudicots,4.16.1.24
1277,0.4992316923140059,0.7531339747571243,eudicots,4.16.1.25
1278,0.29172736973147173,0.5641872837982318,eudicots,4.16.1.26
1279,0.4277388944056448,0.7603621260260384,eudicots,4.16.1.27
1280,0.21360450564159017,0.5579881727066522,eudicots,4.16.1.28
1281,0.3841492366037039,0.8702316357102169,eudicots,4.16.1.29
1282,0.21140723231635802,0.7505670679968521,eudicots,4.16.1.3
1283,0.557590245679237,0.9470924805632132,eudicots,4.16.1.30
1284,0.5816726411860309,0.9157837183692802,eudicots,4.16.1.4
1285,0.3460142474698975,0.6814367700429916,eudicots,4.16.1.5
1286,0.5156365133778613,0.6758340527431083,eudicots,4.16.1.6
1287,0.37765169916551017,0.7410696811204048,eudicots,4.16.1.7
1288,0.5920614431907276,0.42318177385904,eudicots,4.16.1.8
1289,0.6004694300121289,0.9288804724418857,eudicots,4.16.1.9
1290,0.2086410902539833,0.6941972967199722,eudicots,4.16.2.1
1291,0.24638450485749,0.6440173862413284,eudicots,4.16.2.10
1292,0.12510852872833567,0.6085142701587031,eudicots,4.16.2.11
1293,0.11955151806548651,0.8298995551573383,eudicots,4.16.2.12
1294,0.12514399624931408,0.5668365954331628,eudicots,4.16.2.13
1295,0.06744547301885728,0.9058600159757941,eudicots,4.16.2.14
1296,0.05912298636737578,0.6204790332525634,eudicots,4.16.2.15
1297,0.10792794703090484,0.537831353302019,eudicots,4.16.2.16
1298,0.05854767543256079,0.6799754348715596,eudicots,4.16.2.17
1299,0.06663712262852062,0.604641962728862,eudicots,4.16.2.18
1300,0.1268789662616827,0.5192661725724672,eudicots,4.16.2.19
1301,0.08209428927078925,0.9003112358591773,eudicots,4.16.2.2
1302,0.1323657506779602,0.49453781338075303,eudicots,4.16.2.20
1303,0.04239333063558037,0.6845334202818077,eudicots,4.16.2.21
1304,0.13355013076083141,0.6615655603208362,eudicots,4.16.2.22
1305,0.06643755858126107,0.8437098042427867,eudicots,4.16.2.23
1306,0.14722169839008584,0.4647165411876627,eudicots,4.16.2.24
1307,0.0674348122534942,0.7634216622345742,eudicots,4.16.2.25
1308,0.11324214841306644,0.8496211101628117,eudicots,4.16.2.26
1309,0.06896695091342746,0.5547523404102058,eudicots,4.16.2.27
1310,0.11220486833372714,0.603866139644687,eudicots,4.16.2.28
1311,0.061502524487394995,0.439685058779087,eudicots,4.16.2.29
1312,0.24400359581134878,0.47996322308167133,eudicots,4.16.2.3
1313,0.0859384077023428,0.6522183676985077,eudicots,4.16.2.30
1314,0.10326941992272512,0.7489086720718255,eudicots,4.16.2.4
1315,0.04842730576014891,0.5922771350720256,eudicots,4.16.2.5
1316,0.06418871982853654,0.5082051527163167,eudicots,4.16.2.6
1317,0.07000387120994168,0.4059766588882932,eudicots,4.16.2.7
1318,0.08524920929625195,0.7182070888428939,eudicots,4.16.2.8
1319,0.15386672375081548,0.7794736256631302,eudicots,4.16.2.9
1320,0.08511386594149678,0.6568424976844154,eudicots,4.17.1.1
1321,0.2761366518613854,0.8171394548816223,eudicots,4.17.1.10
1322,0.06570971781069099,0.6643998152197804,eudicots,4.17.1.11
1323,0.21848962780865375,0.6333523405809527,eudicots,4.17.1.12
1324,0.11966127222603548,0.811390630185949,eudicots,4.17.1.13
1325,0.0785688637180792,0.4623487647496871,eudicots,4.17.1.14
1326,0.6068785490352951,0.7650319490928257,eudicots,4.17.1.15
1327,0.7909841114817547,0.6540105218442802,eudicots,4.17.1.16
1328,0.03517915517890186,0.699201171372989,eudicots,4.17.1.17
1329,0.0407126077463675,0.8002448320589568,eudicots,4.17.1.18
1330,0.6414833945754034,0.7557785119139565,eudicots,4.17.1.19
1331,0.04109730587793471,0.691231292949114,eudicots,4.17.1.2
1332,0.09411525145264903,0.6241333974571849,eudicots,4.17.1.20
1333,0.05263872056423955,0.6242526461637716,eudicots,4.17.1.21
1334,0.3890041997496452,0.3818128743471364,eudicots,4.17.1.22
1335,0.05950051447008535,0.7809912338090945,eudicots,4.17.1.23
1336,0.18861619045299702,0.2397715395627015,eudicots,4.17.1.24
1337,0.07636766390065104,0.6976043554960168,eudicots,4.17.1.25
1338,0.28192972868332133,0.47997153664712955,eudicots,4.17.1.26
1339,0.23671273914867008,0.38693841418060043,eudicots,4.17.1.27
1340,0.17324497369641217,0.8382305508763452,eudicots,4.17.1.28
1341,0.0884708004481874,0.711161559472361,eudicots,4.17.1.29
1342,0.045827255280926724,0.7377474476509405,eudicots,4.17.1.3
1343,0.2899795480972871,0.5289350336132108,eudicots,4.17.1.30
1344,0.06140891978060176,0.7054047686523898,eudicots,4.17.1.4
1345,0.0584745229748797,0.8212344965700054,eudicots,4.17.1.5
1346,0.05928888760121828,0.4383454064630373,eudicots,4.17.1.6
1347,0.029026406930616238,0.9081190557036503,eudicots,4.17.1.7
1348,0.06859199021018766,0.8998504817252994,eudicots,4.17.1.8
1349,0.06181670248548649,0.5941613486537929,eudicots,4.17.1.9
1350,0.17500632950096956,0.6007172925529842,eudicots,4.17.2.1
1351,0.19700995319081385,0.6846244302867439,eudicots,4.17.2.10
1352,0.24651000812336565,0.7240251917046672,eudicots,4.17.2.11
1353,0.18853066809617286,0.5840182440801778,eudicots,4.17.2.12
1354,0.19257247158475402,0.8747484510450068,eudicots,4.17.2.13
1355,0.22305817773045167,0.6299808676605316,eudicots,4.17.2.14
1356,0.3371106978606768,0.7207810340211284,eudicots,4.17.2.15
1357,0.1372898175562328,0.641143924191311,eudicots,4.17.2.16
1358,0.2478024953129748,0.7287353179334897,eudicots,4.17.2.17
1359,0.26519296715089835,0.5511279316290759,eudicots,4.17.2.18
1360,0.5343391581206777,0.5472886748388875,eudicots,4.17.2.19
1361,0.20585198531553683,0.7246032483638724,eudicots,4.17.2.2
1362,0.270428225883857,0.9477092698481633,eudicots,4.17.2.20
1363,0.2767295301552278,0.5945137094079015,eudicots,4.17.2.21
1364,0.3726617687043321,0.7662754458450909,eudicots,4.17.2.22
1365,0.3151703868125953,0.8933803011410549,eudicots,4.17.2.23
1366,0.2731278214325258,0.6481042058741601,eudicots,4.17.2.24
1367,0.28488954504902364,0.7101232219672424,eudicots,4.17.2.25
1368,0.2012676085398619,0.7260605430821672,eudicots,4.17.2.26
1369,0.27515634569951114,0.7603321793210354,eudicots,4.17.2.27
1370,0.19813022612603615,0.6052866528019034,eudicots,4.17.2.28
1371,0.23861927673339525,0.8661712765208468,eudicots,4.17.2.29
1372,0.24701298509193076,0.5738470411981601,eudicots,4.17.2.3
1373,0.24803739847860726,0.5603021739483278,eudicots,4.17.2.30
1374,0.352859802191787,0.9111381807031892,eudicots,4.17.2.4
1375,0.1902627270462385,0.6584867990091764,eudicots,4.17.2.5
1376,0.30631220619997945,0.6735627456008727,eudicots,4.17.2.6
1377,0.22520822110973138,0.6968741808834382,eudicots,4.17.2.7
1378,0.249696311218271,0.65775137743927,eudicots,4.17.2.8
1379,0.3220452717490939,0.5308917988766358,eudicots,4.17.2.9
1380,0.31551751975216724,0.7833392705905625,eudicots,4.18.1.1
1381,0.15406186279950806,0.6437109382489523,eudicots,4.18.1.10
1382,0.1452925103976825,0.8064605841246677,eudicots,4.18.1.11
1383,0.2818698707354898,0.6386253407738028,eudicots,4.18.1.12
1384,0.24726540518303874,0.9100391512258879,eudicots,4.18.1.13
1385,0.24254509254926976,0.7682508973607792,eudicots,4.18.1.14
1386,0.22445157352688497,0.9172023759813831,eudicots,4.18.1.15
